142,29375,8928
143,29583,8690
144,29791,8431
145,30000,8153
146,30208,7857
147,30416,7546
148,30625,7221
149,30833,6885
150,31041,6539
151,31250,6185
152,31458,5826
153,31666,5465
154,31875,5102
155,32083,4741
156,32291,4383
157,32500,4031
158,32708,3687
159,32916,3353
160,33125,3032
161,33333,2724
162,33541,2433
163,33750,2160
164,33958,1906
165,34166,1673
166,34375,1463
167,34583,1276
168,34791,1115
169,35000,979
170,35208,871
171,35416,789
172,35625,736
173,35833,711
174,36041,715
175,36250,747
176,36458,807
177,36666,895
178,36875,1011
179,37083,1153
180,37291,1321
181,37500,1514
182,37708,1730
183,37916,1968
184,38125,2227
185,38333,2505
186,38541,2801
187,38750,3112
188,38958,3437
189,39166,3773
190,39375,4119
191,39583,4473
192,39791,4832
193,40000,5193
194,40208,5556
195,40416,5918
196,40625,6275
197,40833,6627
198,41041,6971
199,41250,7305
200,41458,7626
201,41666,7934
202,41875,8225
203,42083,8498
204,42291,8752
205,42500,8985
206,42708,9195
207,42916,9382
208,43125,9543
209,43333,9679
210,43541,9787
211,43750,9869
212,43958,9922
213,44166,9947
214,44375,9943
215,44583,9911
216,44791,9851
217,45000,9763
218,45208,9647
219,45416,9505
220,45625,9337
221,45833,9144
222,46041,8928
223,46250,8690
224,46458,8431
225,46666,8153
226,46875,7857
227,47083,7546
228,47291,7221
229,47500,6885
230,47708,6539
231,47916,6185
232,48125,5826
233,48333,5465
234,48541,5102
235,48750,4740
236,48958,4383
237,49166,4031
238,49375,3687
239,49583,3353
240,49791,3032
241,50000,2724
242,50208,2433
243,50416,2160
244,50625,1906
245,50833,1673
246,51041,1463
247,51250,1276
248,51458,1115
249,51666,979
250,51875,871
251,52083,789
252,52291,736
253,52500,711
254,52708,715
255,52916,747
256,53125,807
257,53333,895
258,53541,1011
259,53750,1153
260,53958,1321
261,54166,1514
262,54375,1730
263,54583,1968
264,54791,2227
265,55000,2505
266,55208,2801
267,55416,3112
268,55625,3437
269,55833,3773
270,56041,4119
271,56250,4473
272,56458,4832
273,56666,5194
274,56875,5556
275,57083,5918
276,57291,6275
277,57500,6627
278,57708,6971
279,57916,7305
280,58125,7626
281,58333,7934
282,58541,8225
283,58750,8498
284,58958,8752
285,59166,8985
286,59375,9196
287,59583,9382
288,59791,9543
289,60000,9679
290,60208,9788
291,60416,9869
292,60625,9922
293,60833,9947
294,61041,9943
295,61250,9911
296,61458,9851
297,61666,9763
298,61875,9647
299,62083,9505
300,62291,9337
301,62500,9144
302,62708,8928
303,62916,8690
304,63125,8431
305,63333,8153
306,63541,7857
307,63750,7546
308,63958,7221
309,64166,6885
310,64375,6539
311,64583,6185
312,64791,5826
313,65000,5464
314,65208,5102
315,65416,4740
316,65625,4383
317,65833,4031
318,66041,3687
319,66250,3353
320,66458,3032
321,66666,2724
322,66875,2433
323,67083,2160
324,67291,1906
325,67500,1673
326,67708,1463
327,67916,1276
328,68125,1115
329,68333,979
330,68541,871
331,68750,789
332,68958,736
333,69166,711
334,69375,715
335,69583,747
336,69791,807
337,70000,896
338,70208,1011
339,70416,1153
340,70625,1321
341,70833,1514
342,71041,1730
343,71250,1968
344,71458,2227
345,71666,2505
346,71875,2801
347,72083,3112
348,72291,3437
349,72500,3773
350,72708,4119
351,72916,4473
352,73125,4832
353,73333,5194
354,73541,5556
355,73750,5918
356,73958,6275
357,74166,6627
358,74375,6971
359,74583,7305
360,74791,7626
361,75000,7934
362,75208,8225
363,75416,8499
364,75625,8752
365,75833,8985
366,76041,9196
367,76250,9382
368,76458,9543
369,76666,9679
370,76875,9788
371,77083,9869
372,77291,9922
373,77500,9947
374,77708,9943
375,77916,9911
376,78125,9851
377,78333,9763
378,78541,9647
379,78750,9505
380,78958,9337
381,79166,9144
382,79375,8928
383,79583,8690
384,79791,8431
385,80000,8153
386,80208,7857
387,80416,7546
388,80625,7221
389,80833,6885
390,81041,6539
391,81250,6185
392,81458,5826
393,81666,5464
394,81875,5102
395,82083,4740
396,82291,4383
397,82500,4031
398,82708,3687
399,82916,3353
400,83125,3032
401,83333,2724
402,83541,2433
403,83750,2159
404,83958,1906
405,84166,1673
406,84375,1462
407,84583,1276
408,84791,1115
409,85000,979
410,85208,871
411,85416,789
412,85625,736
413,85833,711
414,86041,715
415,86250,747
416,86458,807
417,86666,896
418,86875,1011
419,87083,1153
420,87291,1321
421,87500,1514
422,87708,1730
423,87916,1968
424,88125,2227
425,88333,2505
426,88541,2801
427,88750,3112
428,88958,3437
429,89166,3773
430,89375,4120
431,89583,4473
432,89791,4832
433,90000,5194
434,90208,5557
435,90416,5918
436,90625,6276
437,90833,6627
438,91041,6971
439,91250,7305
440,91458,7626
441,91666,7934
442,91875,8225
443,92083,8499
444,92291,8753
445,92500,8985
446,92708,9196
447,92916,9382
448,93125,9543
449,93333,9679
450,93541,9788
451,93750,9869
452,93958,9922
453,94166,9947
454,94375,9943
455,94583,9911
456,94791,9851
457,95000,9763
458,95208,9647
459,95416,9505
460,95625,9337
461,95833,9144
462,96041,8928
463,96250,8690
464,96458,8431
465,96666,8153
466,96875,7857
467,97083,7546
468,97291,7221
469,97500,6885
470,97708,6538
471,97916,6185
472,98125,5826
473,98333,5464
474,98541,5102
475,98750,4740
476,98958,4383
477,99166,4031
478,99375,3687
479,99583,3353
480,99791,3032
481,100000,2724
482,100208,2433
483,100416,2159
484,100625,1906
485,100833,1673
486,101041,1462
487,101250,1276
488,101458,1115
489,101666,979
490,101875,870
491,102083,789
492,102291,736
493,102500,711
494,102708,715
495,102916,747
496,103125,807
497,103333,896
498,103541,1011
499,103750,1153
500,103958,1321
501,104166,1514
502,104375,1730
503,104583,1968
504,104792,2227
505,105000,2505
506,105208,2801
507,105417,3112
508,105625,3437
509,105833,3774
510,106042,4120
511,106250,4473
512,106458,4832
513,106667,5194
514,106875,5557
515,107083,5918
516,107292,6276
517,107500,6627
518,107708,6971
519,107917,7305
520,108125,7627
521,108333,7934
522,108542,8225
523,108750,8499
524,108958,8753
525,109167,8985
526,109375,9196
527,109583,9382
528,109792,9544
529,110000,9679
530,110208,9788
531,110417,9869
532,110625,9922
533,110833,9947
534,111042,9943
535,111250,9911
536,111458,9851
537,111667,9762
538,111875,9647
539,112083,9505
540,112292,9337
541,112500,9144
542,112708,8928
543,112917,8690
544,113125,8431
545,113333,8153
546,113542,7857
547,113750,7546
548,113958,7221
549,114167,6884
550,114375,6538
551,114583,6185
552,114792,5826
553,115000,5464
554,115208,5101
555,115417,4740
556,115625,4382
557,115833,4031
558,116042,3687
559,116250,3353
560,116458,3031
561,116667,2724
562,116875,2433
563,117083,2159
564,117292,1905
565,117500,1673
566,117708,1462
567,117917,1276
568,118125,1115
569,118333,979
570,118542,870
571,118750,789
572,118958,736
573,119167,711
574,119375,715
575,119583,747
576,119792,807
577,120000,896
578,120208,1011
579,120417,1153
580,120625,1321
581,120833,1514
582,121042,1730
583,121250,1968
584,121458,2227
585,121667,2506
586,121875,2801
587,122083,3112
588,122292,3437
589,122500,3774
590,122708,4120
591,122917,4473
592,123125,4832
593,123333,5194
594,123542,5557
595,123750,5918
596,123958,6276
597,124167,6628
598,124375,6971
599,124583,7305
600,124792,7627
601,125000,7934
602,125208,8225
603,125417,8499
604,125625,8753
605,125833,8985
606,126042,9196
607,126250,9382
608,126458,9544
609,126667,9679
610,126875,9788
611,127083,9869
612,127292,9922
613,127500,9947
614,127708,9943
615,127917,9911
616,128125,9851
617,128333,9762
618,128542,9647
619,128750,9505
620,128958,9337
621,129167,9144
622,129375,8928
623,129583,8690
624,129792,8431
625,130000,8153
626,130208,7857
627,130417,7546
628,130625,7221
629,130833,6884
630,131042,6538
631,131250,6185
632,131458,5826
633,131667,5464
634,131875,5101
635,132083,4740
636,132292,4382
637,132500,4031
638,132708,3687
639,132917,3353
640,133125,3031
641,133333,2724
642,133542,2433
643,133750,2159
644,133958,1905
645,134167,1673
646,134375,1462
647,134583,1276
648,134792,1115
649,135000,979
650,135208,870
651,135417,789
652,135625,736
653,135833,711
654,136042,715
655,136250,747
656,136458,807
657,136667,896
658,136875,1011
659,137083,1153
660,137292,1321
661,137500,1514
662,137708,1730
663,137917,1968
664,138125,2227
665,138333,2506
666,138542,2801
667,138750,3112
668,138958,3437
669,139167,3774
670,139375,4120
671,139583,4473
672,139792,4832
673,140000,5194
674,140208,5557
675,140417,5918
676,140625,6276
677,140833,6628
678,141042,6971
679,141250,7305
680,141458,7627
681,141667,7934
682,141875,8225
683,142083,8499
684,142292,8753
685,142500,8986
686,142708,9196
687,142917,9382
688,143125,9544
689,143333,9679
690,143542,9788
691,143750,9869
692,143958,9922
693,144167,9947
694,144375,9943
695,144583,9911
696,144792,9851
697,145000,9762
698,145208,9647
699,145417,9505
700,145625,9337
701,145833,9144
702,146042,8928
703,146250,8690
704,146458,8431
705,146667,8152
706,146875,7857
707,147083,7546
708,147292,7221
709,147500,6884
710,147708,6538
711,147917,6185
712,148125,5826
713,148333,5464
714,148542,5101
715,148750,4740
716,148958,4382
717,149167,4030
718,149375,3687
719,149583,3353
720,149792,3031
721,150000,2724
722,150208,2433
723,150417,2159
724,150625,1905
725,150833,1673
726,151042,1462
727,151250,1276
728,151458,1114
729,151667,979
730,151875,870
731,152083,789
732,152292,736
733,152500,711
734,152708,715
735,152917,747
736,153125,807
737,153333,896
738,153542,1011
739,153750,1153
740,153958,1321
741,154167,1514
742,154375,1730
743,154583,1968
744,154792,2228
745,155000,2506
746,155208,2801
747,155417,3112
748,155625,3437
749,155833,3774
750,156042,4120
751,156250,4473
752,156458,4832
753,156667,5194
754,156875,5557
755,157083,5918
756,157292,6276
757,157500,6628
758,157708,6972
759,157917,7305
760,158125,7627
761,158333,7934
762,158542,8225
763,158750,8499
764,158958,8753
765,159167,8986
766,159375,9196
767,159583,9382
768,159792,9544
769,160000,9679
770,160208,9788
771,160417,9869
772,160625,9922
773,160833,9947
774,161042,9943
775,161250,9911
776,161458,9851
777,161667,9762
778,161875,9647
779,162083,9505
780,162292,9337
781,162500,9144
782,162708,8928
783,162917,8690
784,163125,8431
785,163333,8152
786,163542,7857
787,163750,7546
788,163958,7221
789,164167,6884
790,164375,6538
791,164583,6185
792,164792,5826
793,165000,5464
794,165208,5101
795,165417,4740
796,165625,4382
797,165833,4030
798,166042,3686
799,166250,3353
800,166458,3031
801,166667,2724
802,166875,2433
803,167083,2159
804,167292,1905
805,167500,1672
806,167708,1462
807,167917,1276
808,168125,1114
809,168333,979
810,168542,870
811,168750,789
812,168958,736
813,169167,711
814,169375,715
815,169583,747
816,169792,807
817,170000,896
818,170208,1011
819,170417,1153
820,170625,1321
821,170833,1514
822,171042,1730
823,171250,1969
824,171458,2228
825,171667,2506
826,171875,2801
827,172083,3113
828,172292,3437
829,172500,3774
830,172708,4120
831,172917,4474
832,173125,4832
833,173333,5194
834,173542,5557
835,173750,5918
836,173958,6276
837,174167,6628
838,174375,6972
839,174583,7305
840,174792,7627
841,175000,7934
842,175208,8226
843,175417,8499
844,175625,8753
845,175833,8986
846,176042,9196
847,176250,9382
848,176458,9544
849,176667,9679
850,176875,9788
851,177083,9869
852,177292,9922
853,177500,9947
854,177708,9943
855,177917,9911
856,178125,9851
857,178333,9762
858,178542,9647
859,178750,9505
860,178958,9337
861,179167,9144
862,179375,8928
863,179583,8690
864,179792,8430
865,180000,8152
866,180208,7857
867,180417,7546
868,180625,7221
869,180833,6884
870,181042,6538
871,181250,6184
872,181458,5826
873,181667,5464
874,181875,5101
875,182083,4740
876,182292,4382
877,182500,4030
878,182708,3686
879,182917,3353
880,183125,3031
881,183333,2724
882,183542,2433
883,183750,2159
884,183958,1905
885,184167,1672
886,184375,1462
887,184583,1276
888,184792,1114
889,185000,979
890,185208,870
891,185417,789
892,185625,736
893,185833,711
894,186042,715
895,186250,747
896,186458,807
897,186667,896
898,186875,1011
899,187083,1153
900,187292,1321
901,187500,1514
902,187708,1730
903,187917,1969
904,188125,2228
905,188333,2506
906,188542,2801
907,188750,3113
908,188958,3437
909,189167,3774
910,189375,4120
911,189583,4474
912,189792,4832
913,190000,5194
914,190208,5557
915,190417,5918
916,190625,6276
917,190833,6628
918,191042,6972
919,191250,7305
920,191458,7627
921,191667,7934
922,191875,8226
923,192083,8499
924,192292,8753
925,192500,8986
926,192708,9196
927,192917,9382
928,193125,9544
929,193333,9679
930,193542,9788
931,193750,9869
932,193958,9922
933,194167,9947
934,194375,9943
935,194583,9911
936,194792,9851
937,195000,9762
938,195208,9647
939,195417,9505
940,195625,9337
941,195833,9144
942,196042,8928
943,196250,8689
944,196458,8430
945,196667,8152
946,196875,7857
947,197083,7545
948,197292,7221
949,197500,6884
950,197708,6538
951,197917,6184
952,198125,5826
953,198333,5464
954,198542,5101
955,198750,4740
956,198958,4382
957,199167,4030
958,199375,3686
959,199583,3353
960,199792,3031
961,200000,2724
962,200208,2432
963,200417,2159
964,200625,1905
965,200833,1672
966,201042,1462
967,201250,1276
968,201458,1114
969,201667,979
970,201875,870
971,202083,789
972,202292,736
973,202500,711
974,202708,715
975,202917,747
976,203125,807
977,203333,896
978,203542,1011
979,203750,1154
980,203958,1321
981,204167,1514
982,204375,1730
983,204583,1969
984,204792,2228
985,205000,2506
986,205208,2802
987,205417,3113
988,205625,3438
989,205833,3774
990,206042,4120
991,206250,4474
992,206458,4833
993,206667,5194
994,206875,5557
995,207083,5918
996,207292,6276
997,207500,6628
998,207708,6972
999,207917,7306
1000,208125,7627
1001,208333,7934
1002,208542,8226
1003,208750,8499
1004,208959,8753
1005,209167,8986
1006,209375,9196
1007,209584,9382
1008,209792,9544
1009,210000,9679
1010,210209,9788
1011,210417,9869
1012,210625,9922
1013,210834,9947
1014,211042,9943
1015,211250,9911
1016,211459,9851
1017,211667,9762
1018,211875,9647
1019,212084,9505
1020,212292,9337
1021,212500,9144
1022,212709,8928
1023,212917,8689
1024,213125,8430
1025,213334,8152
1026,213542,7857
1027,213750,7545
1028,213959,7220
1029,214167,6884
1030,214375,6538
1031,214584,6184
1032,214792,5825
1033,215000,5464
1034,215209,5101
1035,215417,4740
1036,215625,4382
1037,215834,4030
1038,216042,3686
1039,216250,3353
1040,216459,3031
1041,216667,2724
1042,216875,2432
1043,217084,2159
1044,217292,1905
1045,217500,1672
1046,217709,1462
1047,217917,1276
1048,218125,1114
1049,218334,979
1050,218542,870
1051,218750,789
1052,218959,736
1053,219167,711
1054,219375,715
1055,219584,747
1056,219792,808
1057,220000,896
1058,220209,1011
1059,220417,1154
1060,220625,1322
1061,220834,1514
1062,221042,1730
1063,221250,1969
1064,221459,2228
1065,221667,2506
1066,221875,2802
1067,222084,3113
1068,222292,3438
1069,222500,3774
1070,222709,4120
1071,222917,4474
1072,223125,4833
1073,223334,5195
1074,223542,5557
1075,223750,5919
1076,223959,6276
1077,224167,6628
1078,224375,6972
1079,224584,7306
1080,224792,7627
1081,225000,7934
1082,225209,8226
1083,225417,8499
1084,225625,8753
1085,225834,8986
1086,226042,9196
1087,226250,9382
1088,226459,9544
1089,226667,9679
1090,226875,9788
1091,227084,9869
1092,227292,9922
1093,227500,9947
1094,227709,9943
1095,227917,9911
1096,228125,9851
1097,228334,9762
1098,228542,9647
1099,228750,9505
1100,228959,9337
1101,229167,9144
1102,229375,10543
1103,229584,10212
1104,229792,9993
1105,230000,9460
1106,230209,9092
1107,230417,8542
1108,230625,8059
1109,230834,7494
1110,231042,6945
1111,231250,6364
1112,231459,5783
1113,231667,5193
1114,231875,4605
1115,232084,4019
1116,232292,3441
1117,232500,2874
1118,232709,2321
1119,232917,1787
1120,233125,1274
1121,233334,786
1122,233542,326
1123,233750,-103
1124,233959,-499
1125,234167,-859
1126,234375,-1181
1127,234584,-1463
1128,234792,-1703
1129,235000,-1900
1130,235209,-2052
1131,235417,-2158
1132,235625,-2219
1133,235834,-2232
1134,236042,-2200
1135,236250,-2121
1136,236459,-1996
1137,236667,-1825
1138,236875,-1611
1139,237084,-1354
1140,237292,-1056
1141,237500,-718
1142,237709,-343
1143,237917,67
1144,238125,509
1145,238334,981
1146,238542,1480
1147,238750,2003
1148,238959,2546
1149,239167,3106
1150,239375,3680
1151,239584,4264
1152,239792,4855
1153,240000,5449
1154,240209,6042
1155,240417,6630
1156,240625,7211
1157,240834,7779
1158,241042,8333
1159,241250,8868
1160,241459,9382
1161,241667,9870
1162,241875,10331
1163,242084,10760
1164,242292,11156
1165,242500,11517
1166,242709,11839
1167,242917,12121
1168,243125,12361
1169,243334,12557
1170,243542,12709
1171,243750,12816
1172,243959,12876
1173,244167,12890
1174,244375,12858
1175,244584,12778
1176,244792,12653
1177,245000,12483
1178,245209,12269
1179,245417,12012
1180,245625,11713
1181,245834,11376
1182,246042,11001
1183,246250,10591
1184,246459,10149
1185,246667,9676
1186,246875,9178
1187,247084,8655
1188,247292,8112
1189,247500,7552
1190,247709,6978
1191,247917,6393
1192,248125,5803
1193,248334,5209
1194,248542,4616
1195,248750,4028
1196,248959,3447
1197,249167,2878
1198,249375,2325
1199,249584,1789
1200,249792,1276
1201,250000,788
1202,250209,327
1203,250417,-102
1204,250625,-499
1205,250834,-859
1206,251042,-1181
1207,251250,-1463
1208,251459,-1703
1209,251667,-1899
1210,251875,-2051
1211,252084,-2158
1212,252292,-2218
1213,252500,-2232
1214,252709,-2200
1215,252917,-2121
1216,253125,-1995
1217,253334,-1825
1218,253542,-1611
1219,253750,-1354
1220,253959,-1055
1221,254167,-718
1222,254375,-343
1223,254584,67
1224,254792,509
1225,255000,982
1226,255209,1480
1227,255417,2003
1228,255625,2546
1229,255834,3106
1230,256042,3680
1231,256250,4265
1232,256459,4855
1233,256667,5449
1234,256875,6042
1235,257084,6630
1236,257292,7211
1237,257500,7780
1238,257709,8333
1239,257917,8869
1240,258125,9382
1241,258334,9870
1242,258542,10331
1243,258750,10760
1244,258959,11157
1245,259167,11517
1246,259375,11839
1247,259584,12121
1248,259792,12361
1249,260000,12557
1250,260209,12709
1251,260417,12816
1252,260625,12876
1253,260834,12890
1254,261042,12858
1255,261250,12778
1256,261459,12653
1257,261667,12483
1258,261875,12269
1259,262084,12012
1260,262292,11713
1261,262500,11376
1262,262709,11001
1263,262917,10591
1264,263125,10148
1265,263334,9676
1266,263542,9177
1267,263750,8655
1268,263959,8112
1269,264167,7551
1270,264375,6977
1271,264584,6393
1272,264792,5803
1273,265000,5209
1274,265209,4616
1275,265417,4028
1276,265625,3447
1277,265834,2878
1278,266042,2325
1279,266250,1789
1280,266459,1276
1281,266667,787
1282,266875,327
1283,267084,-103
1284,267292,-499
1285,267500,-859
1286,267709,-1181
1287,267917,-1463
1288,268125,-1703
1289,268334,-1899
1290,268542,-2051
1291,268750,-2158
1292,268959,-2218
1293,269167,-2232
1294,269375,-2200
1295,269584,-2120
1296,269792,-1995
1297,270000,-1825
1298,270209,-1611
1299,270417,-1354
1300,270625,-1055
1301,270834,-718
1302,271042,-343
1303,271250,67
1304,271459,510
1305,271667,982
1306,271875,1481
1307,272084,2003
1308,272292,2546
1309,272500,3107
1310,272709,3681
1311,272917,4265
1312,273125,4855
1313,273334,5449
1314,273542,6042
1315,273750,6630
1316,273959,7211
1317,274167,7780
1318,274375,8334
1319,274584,8869
1320,274792,9382
1321,275000,9871
1322,275209,10331
1323,275417,10761
1324,275625,11157
1325,275834,11517
1326,276042,11839
1327,276250,12121
1328,276459,12361
1329,276667,12557
1330,276875,12709
1331,277084,12816
1332,277292,12876
1333,277500,12890
1334,277709,12858
1335,277917,12778
1336,278125,12653
1337,278334,12483
1338,278542,12269
1339,278750,12012
1340,278959,11713
1341,279167,11376
1342,279375,11001
1343,279584,10591
1344,279792,10148
1345,280000,9676
1346,280209,9177
1347,280417,8655
1348,280625,8112
1349,280834,7551
1350,281042,6977
1351,281250,6393
1352,281459,5803
1353,281667,5209
1354,281875,4616
1355,282084,4028
1356,282292,3447
1357,282500,2878
1358,282709,2324
1359,282917,1789
1360,283125,1276
1361,283334,787
1362,283542,327
1363,283750,-103
1364,283959,-499
1365,284167,-859
1366,284375,-1181
1367,284584,-1463
1368,284792,-1703
1369,285000,-1899
1370,285209,-2051
1371,285417,-2158
1372,285625,-2218
1373,285834,-2232
1374,286042,-2200
1375,286250,-2120
1376,286459,-1995
1377,286667,-1825
1378,286875,-1611
1379,287084,-1354
1380,287292,-1055
1381,287500,-718
1382,287709,-343
1383,287917,67
1384,288125,510
1385,288334,982
1386,288542,1481
1387,288750,2003
1388,288959,2546
1389,289167,3107
1390,289375,3681
1391,289584,4265
1392,289792,4856
1393,290000,5449
1394,290209,6042
1395,290417,6631
1396,290625,7211
1397,290834,7780
1398,291042,8334
1399,291250,8869
1400,291459,9382
1401,291667,9871
1402,291875,10331
1403,292084,10761
1404,292292,11157
1405,292500,11517
1406,292709,11839
1407,292917,12121
1408,293125,12361
1409,293334,12557
1410,293542,12709
1411,293750,12816
1412,293959,12876
1413,294167,12890
1414,294375,12858
1415,294584,12778
1416,294792,12653
1417,295000,12483
1418,295209,12269
1419,295417,12012
1420,295625,11713
1421,295834,11376
1422,296042,11001
1423,296250,10591
1424,296459,10148
1425,296667,9676
1426,296875,9177
1427,297084,8655
1428,297292,8111
1429,297500,7551
1430,297709,6977
1431,297917,6393
1432,298125,5802
1433,298334,5209
1434,298542,4616
1435,298750,4027
1436,298959,3447
1437,299167,2878
1438,299375,2324
1439,299584,1789
1440,299792,1276
1441,300000,787
1442,300209,327
1443,300417,-103
1444,300625,-499
1445,300834,-859
1446,301042,-1181
1447,301250,-1463
1448,301459,-1703
1449,301667,-1899
1450,301875,-2051
1451,302084,-2158
1452,302292,-2218
1453,302500,-2232
1454,302709,-2200
1455,302917,-2120
1456,303125,-1995
1457,303334,-1825
1458,303542,-1611
1459,303750,-1354
1460,303959,-1055
1461,304167,-717
1462,304375,-343
1463,304584,67
1464,304792,510
1465,305000,982
1466,305209,1481
1467,305417,2003
1468,305625,2547
1469,305834,3107
1470,306042,3681
1471,306250,4265
1472,306459,4856
1473,306667,5449
1474,306875,6042
1475,307084,6631
1476,307292,7211
1477,307500,7780
1478,307709,8334
1479,307917,8869
1480,308125,9382
1481,308334,9871
1482,308542,10331
1483,308750,10761
1484,308959,11157
1485,309167,11517
1486,309375,11839
1487,309584,12121
1488,309792,12361
1489,310000,12557
1490,310209,12710
1491,310417,12816
1492,310625,12876
1493,310834,12890
1494,311042,12858
1495,311250,12778
1496,311459,12653
1497,311667,12483
1498,311875,12269
1499,312084,12012
1500,312292,11713
1501,312500,11375
1502,312709,11001
1503,312917,10591
1504,313126,10148
1505,313334,9676
1506,313542,9177
1507,313751,8654
1508,313959,8111
1509,314167,7551
1510,314376,6977
1511,314584,6393
1512,314792,5802
1513,315001,5209
1514,315209,4616
1515,315417,4027
1516,315626,3447
1517,315834,2878
1518,316042,2324
1519,316251,1789
1520,316459,1276
1521,316667,787
1522,316876,327
1523,317084,-103
1524,317292,-499
1525,317501,-859
1526,317709,-1181
1527,317917,-1463
1528,318126,-1703
1529,318334,-1899
1530,318542,-2052
1531,318751,-2158
1532,318959,-2218
1533,319167,-2232
1534,319376,-2200
1535,319584,-2120
1536,319792,-1995
1537,320001,-1825
1538,320209,-1611
1539,320417,-1353
1540,320626,-1055
1541,320834,-717
1542,321042,-342
1543,321251,68
1544,321459,510
1545,321667,982
1546,321876,1481
1547,322084,2004
1548,322292,2547
1549,322501,3107
1550,322709,3681
1551,322917,4265
1552,323126,4856
1553,323334,5450
1554,323542,6042
1555,323751,6631
1556,323959,7211
1557,324167,7780
1558,324376,8334
1559,324584,8869
1560,324792,9383
1561,325001,9871
1562,325209,10331
1563,325417,10761
1564,325626,11157
1565,325834,11517
1566,326042,11839
1567,326251,12121
1568,326459,12361
1569,326667,12558
1570,326876,12710
1571,327084,12816
1572,327292,12876
1573,327501,12890
1574,327709,12858
1575,327917,12778
1576,328126,12653
1577,328334,12483
1578,328542,12269
1579,328751,12011
1580,328959,11713
1581,329167,11375
1582,329376,11000
1583,329584,10590
1584,329792,10148
1585,330001,9676
1586,330209,9177
1587,330417,8654
1588,330626,8111
1589,330834,7551
1590,331042,6977
1591,331251,6393
1592,331459,5802
1593,331667,5208
1594,331876,4616
1595,332084,4027
1596,332292,3447
1597,332501,2878
1598,332709,2324
1599,332917,1789
1600,333126,1275
1601,333334,787
1602,333542,327
1603,333751,-103
1604,333959,-499
1605,334167,-859
1606,334376,-1181
1607,334584,-1463
1608,334792,-1703
1609,335001,-1899
1610,335209,-2052
1611,335417,-2158
1612,335626,-2218
1613,335834,-2232
1614,336042,-2200
1615,336251,-2120
1616,336459,-1995
1617,336667,-1825
1618,336876,-1611
1619,337084,-1353
1620,337292,-1055
1621,337501,-717
1622,337709,-342
1623,337917,68
1624,338126,510
1625,338334,982
1626,338542,1481
1627,338751,2004
1628,338959,2547
1629,339167,3107
1630,339376,3681
1631,339584,4265
1632,339792,4856
1633,340001,5450
1634,340209,6043
1635,340417,6631
1636,340626,7212
1637,340834,7780
1638,341042,8334
1639,341251,8869
1640,341459,9383
1641,341667,9871
1642,341876,10331
1643,342084,10761
1644,342292,11157
1645,342501,11517
1646,342709,11839
1647,342917,12121
1648,343126,12361
1649,343334,12558
1650,343542,12710
1651,343751,12816
1652,343959,12877
1653,344167,12890
1654,344376,12858
1655,344584,12778
1656,344792,12653
1657,345001,12483
1658,345209,12269
1659,345417,12011
1660,345626,11713
1661,345834,11375
1662,346042,11000
1663,346251,10590
1664,346459,10148
1665,346667,9676
1666,346876,9177
1667,347084,8654
1668,347292,8111
1669,347501,7551
1670,347709,6977
1671,347917,6393
1672,348126,5802
1673,348334,5208
